Kommun,Badplats,Provtid,Kvalitet,Siktdjup,Vattentemp,lat,long
Växjö,Barnsjön,2014-06-30,  Tjänligt,  0,5,  18,0,0
Nordanstig,Barrtjärn,2014-06-17,  Tjänligt,,  14,0,0
Nordanstig,Barrtjärn,2014-07-28,  Tjänligt,,  23,0,0
Kävlinge,Barsebäcks saltsjöbad,2014-06-03,  Tjänligt,,  16,0,0
Kävlinge,Barsebäcks saltsjöbad,2014-06-12,  Tjänligt m. Anm.,,  18,6,0,0
Kävlinge,Barsebäcks saltsjöbad,2014-07-08,  Tjänligt,,  20,5,0,0
Kävlinge,Barsebäcks saltsjöbad,2014-07-29,  Tjänligt,,  24,0,0
Kävlinge,Barsebäcks saltsjöbad,2014-08-12,  Tjänligt,,  20,1,0,0
Kävlinge,Barsebäckshamn,2014-06-03,  Tjänligt,,  16,0,0
Kävlinge,Barsebäckshamn,2014-06-12,  Tjänligt,,  18,5,0,0
Kävlinge,Barsebäckshamn,2014-07-08,  Tjänligt,,  19,5,0,0
Kävlinge,Barsebäckshamn,2014-07-29,  Tjänligt,,  23,0,0
Kävlinge,Barsebäckshamn,2014-08-12,  Tjänligt,,  19,6,0,0
Piteå,Bastaträsket, Storsund,2014-06-23,  Tjänligt,,  13,3,0,0
Piteå,Bastaträsket, Storsund,2014-08-04,  Tjänligt,,  22,7,0,0
Stenungsund,Bastevik Hällungen,2014-06-30,  Tjänligt,,  17,5,0,0
Stenungsund,Bastevik Hällungen,2014-07-14,  Tjänligt,,  20,0,0
Stenungsund,Bastevik Hällungen,2014-07-28,  Tjänligt,,  24,0,0
Stenungsund,Bastevik Hällungen,2014-08-11,  Tjänligt,,  21,0,0
Nacka,Bastusjöbadet,2014-06-04,  Tjänligt m. Anm.,,  16,4,0,0
Nacka,Bastusjöbadet,2014-06-11,  Tjänligt m. Anm.,,  21,0,0
Nacka,Bastusjöbadet,2014-06-17,  Otjänligt,  < 1,  20,0,0
Nacka,Bastusjöbadet,2014-06-25,  Tjänligt m. Anm.,,  17,8,0,0
Nacka,Bastusjöbadet,2014-07-02,  Tjänligt,,  17,0,0
Nacka,Bastusjöbadet,2014-07-16,  Tjänligt m. Anm.,,  20,0,0
Nacka,Bastusjöbadet,2014-07-23,  Tjänligt,,  23,0,0
Norsjö,Bastuträsket, Rävelns badplats,2014-06-25,  Tjänligt,,  15,0,0
Sundsvall,Bergafjärden, Njurunda,2014-07-07,  Tjänligt,  > 1,  16,5,0,0
